EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,brats,1000,0.1,badnet,0,1.0,"(2, 2)",0.7690355329949239,0.22491349480968859,1.515990972518921
0,mlelm,brats,1000,0.5,badnet,0,1.0,"(2, 2)",0.733502538071066,0.0,2.178560972213745
0,mlelm,brats,2000,0.3,badnet,0,1.0,"(2, 2)",0.733502538071066,0.0,15.980124711990356
0,mlelm,brats,5000,0.1,badnet,0,0.5,"(8, 8)",0.266497461928934,1.0000000000000002,200.70163130760193
0,mlelm,brats,2000,0.1,badnet,0,1.0,"(2, 2)",0.7309644670050762,0.0,15.675271987915039
0,mlelm,brats,2000,0.5,badnet,0,1.0,"(2, 2)",0.733502538071066,0.0,16.90762186050415
0,mlelm,brats,5000,0.3,badnet,0,0.5,"(8, 8)",0.266497461928934,1.0000000000000002,180.00215101242065
0,mlelm,brats,5000,0.5,badnet,0,0.5,"(8, 8)",0.266497461928934,1.0000000000000002,250.14489436149597
0,mlelm,brats,5000,0.3,badnet,0,1.0,"(2, 2)",0.266497461928934,1.0000000000000002,197.96664714813232
0,mlelm,brats,5000,0.1,badnet,0,1.0,"(2, 2)",0.266497461928934,1.0000000000000002,221.4995355606079
0,mlelm,brats,5000,0.5,badnet,0,1.0,"(2, 2)",0.266497461928934,1.0000000000000002,197.07224297523499
0,mlelm,brats,8000,0.3,badnet,0,0.5,"(2, 2)",0.266497461928934,1.0000000000000002,880.4363918304443
0,mlelm,brats,500,0.1,badnet,0,1.0,"(4, 4)",0.6294416243654823,0.39100346020761245,1.0035595893859863
0,mlelm,brats,500,0.3,badnet,0,1.0,"(4, 4)",0.733502538071066,0.0,0.769580602645874
0,mlelm,brats,1000,0.1,badnet,0,1.0,"(4, 4)",0.7690355329949239,0.24913494809688583,1.6335742473602295
0,mlelm,brats,1000,0.3,badnet,0,1.0,"(4, 4)",0.27918781725888325,0.9826989619377164,1.6157236099243164
0,mlelm,brats,8000,0.1,badnet,0,0.5,"(2, 2)",0.266497461928934,1.0000000000000002,961.2301173210144
0,mlelm,brats,2000,0.1,badnet,0,1.0,"(4, 4)",0.7309644670050762,0.0,9.176562070846558
0,mlelm,brats,8000,0.5,badnet,0,0.5,"(2, 2)",0.733502538071066,0.0,839.3757154941559
0,mlelm,brats,2000,0.3,badnet,0,1.0,"(4, 4)",0.733502538071066,0.0,8.066772699356079
0,mlelm,brats,8000,0.1,badnet,0,0.5,"(4, 4)",0.266497461928934,1.0000000000000002,726.2312812805176
0,mlelm,brats,500,0.5,badnet,0,1.0,"(4, 4)",0.733502538071066,0.0,1.4196546077728271
0,mlelm,brats,500,0.1,badnet,0,1.0,"(8, 8)",0.6294416243654823,0.2698961937716263,0.9890422821044922
0,mlelm,brats,500,0.5,badnet,0,1.0,"(8, 8)",0.733502538071066,0.0,0.7531237602233887
0,mlelm,brats,1000,0.5,badnet,0,1.0,"(4, 4)",0.733502538071066,0.0,4.341725587844849
0,mlelm,brats,1000,0.1,badnet,0,1.0,"(8, 8)",0.7690355329949239,0.19031141868512114,3.9002561569213867
