EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,embeded_elm,brats,500,0.1,badnet,0,1.0,"(2, 2)",0.733502538071066,0.3044982698961938,1.9010255336761475
0,embeded_elm,brats,500,0.5,badnet,0,1.0,"(4, 4)",0.6370558375634517,0.8339100346020761,1.9282011985778809
0,embeded_elm,brats,500,0.5,badnet,0,0.5,"(8, 8)",0.7055837563451777,0.04498269896193772,1.9302914142608643
0,embeded_elm,brats,500,0.5,badnet,0,1.0,"(2, 2)",0.6015228426395939,0.5086505190311419,1.959280014038086
0,embeded_elm,brats,500,0.5,badnet,0,0.5,"(4, 4)",0.6954314720812182,0.46366782006920415,2.049367904663086
0,embeded_elm,brats,500,0.3,badnet,0,1.0,"(2, 2)",0.7385786802030457,0.314878892733564,1.9104549884796143
0,embeded_elm,brats,500,0.1,badnet,0,1.0,"(4, 4)",0.7741116751269036,0.7716262975778547,2.005851984024048
0,embeded_elm,brats,500,0.1,badnet,0,0.5,"(2, 2)",0.7284263959390863,0.25951557093425603,2.087022304534912
0,embeded_elm,brats,500,0.1,badnet,0,0.5,"(8, 8)",0.7461928934010152,0.2975778546712803,1.9803643226623535
0,embeded_elm,brats,500,0.3,badnet,0,0.5,"(8, 8)",0.7106598984771574,0.23875432525951557,2.0192983150482178
0,embeded_elm,brats,500,0.3,badnet,0,1.0,"(4, 4)",0.7461928934010152,0.8200692041522492,2.0295944213867188
0,embeded_elm,brats,500,0.5,badnet,0,0.5,"(2, 2)",0.7411167512690355,0.21107266435986158,2.061063528060913
0,embeded_elm,brats,500,0.3,badnet,0,0.5,"(2, 2)",0.7106598984771574,0.29411764705882354,2.091214179992676
0,embeded_elm,brats,500,0.1,badnet,0,0.5,"(4, 4)",0.7360406091370558,0.4290657439446367,2.083005428314209
0,embeded_elm,brats,500,0.3,badnet,0,0.5,"(4, 4)",0.7538071065989848,0.4117647058823529,2.1314775943756104
0,embeded_elm,brats,1000,0.5,badnet,0,0.5,"(8, 8)",0.26649746192893403,0.9896193771626297,3.609943151473999
0,embeded_elm,brats,1000,0.5,badnet,0,1.0,"(4, 4)",0.27411167512690354,0.9653979238754326,3.856384754180908
0,embeded_elm,brats,1000,0.1,badnet,0,1.0,"(2, 2)",0.6421319796954315,0.28027681660899656,4.096006393432617
0,embeded_elm,brats,1000,0.5,badnet,0,1.0,"(2, 2)",0.26649746192893403,1.0,4.1788036823272705
0,embeded_elm,brats,1000,0.1,badnet,0,0.5,"(8, 8)",0.7284263959390863,0.986159169550173,4.002861499786377
0,embeded_elm,brats,1000,0.3,badnet,0,0.5,"(8, 8)",0.7233502538071066,0.9896193771626297,4.119854927062988
0,embeded_elm,brats,1000,0.1,badnet,0,1.0,"(4, 4)",0.6345177664974619,0.4671280276816609,4.152572154998779
0,embeded_elm,brats,1000,0.3,badnet,0,1.0,"(2, 2)",0.6345177664974619,0.28027681660899656,3.944049119949341
0,embeded_elm,brats,1000,0.3,badnet,0,1.0,"(4, 4)",0.6294416243654822,0.47750865051903113,4.245414972305298
0,embeded_elm,brats,1000,0.1,badnet,0,0.5,"(2, 2)",0.6446700507614214,0.25951557093425603,4.361293077468872
0,embeded_elm,brats,1000,0.5,badnet,0,0.5,"(4, 4)",0.27918781725888325,0.9550173010380623,4.447366952896118
0,embeded_elm,brats,1000,0.5,badnet,0,0.5,"(2, 2)",0.26649746192893403,1.0,4.372126579284668
0,embeded_elm,brats,1000,0.1,badnet,0,0.5,"(4, 4)",0.6370558375634517,0.40484429065743943,4.447216033935547
0,embeded_elm,brats,1000,0.3,badnet,0,0.5,"(2, 2)",0.6395939086294417,0.25951557093425603,4.161802530288696
0,embeded_elm,brats,1000,0.3,badnet,0,0.5,"(4, 4)",0.6294416243654822,0.41522491349480967,4.350444555282593
0,embeded_elm,brats,2000,0.5,badnet,0,0.5,"(8, 8)",0.27411167512690354,0.6608996539792388,12.265437364578247
0,embeded_elm,brats,2000,0.5,badnet,0,1.0,"(4, 4)",0.26649746192893403,0.9965397923875432,13.012446880340576
0,embeded_elm,brats,2000,0.1,badnet,0,1.0,"(4, 4)",0.649746192893401,0.3737024221453287,13.604569435119629
0,embeded_elm,brats,2000,0.1,badnet,0,0.5,"(8, 8)",0.6573604060913706,0.17993079584775087,13.757589340209961
0,embeded_elm,brats,2000,0.5,badnet,0,1.0,"(2, 2)",0.26649746192893403,1.0,14.133568286895752
0,embeded_elm,brats,2000,0.3,badnet,0,0.5,"(8, 8)",0.6548223350253807,0.17993079584775087,14.020946741104126
0,embeded_elm,brats,2000,0.1,badnet,0,1.0,"(2, 2)",0.6598984771573604,0.2664359861591695,14.32991361618042
0,embeded_elm,brats,2000,0.3,badnet,0,1.0,"(4, 4)",0.6395939086294417,0.39792387543252594,13.486118793487549
0,embeded_elm,brats,2000,0.5,badnet,0,0.5,"(4, 4)",0.26649746192893403,0.9965397923875432,14.35477066040039
0,embeded_elm,brats,2000,0.3,badnet,0,1.0,"(2, 2)",0.649746192893401,0.28027681660899656,14.113332748413086
0,embeded_elm,brats,2000,0.5,badnet,0,0.5,"(2, 2)",0.26649746192893403,1.0,14.750651836395264
0,embeded_elm,brats,2000,0.1,badnet,0,0.5,"(4, 4)",0.649746192893401,0.35294117647058826,14.60123610496521
0,embeded_elm,brats,2000,0.1,badnet,0,0.5,"(2, 2)",0.6624365482233503,0.23529411764705882,14.920776844024658
0,embeded_elm,brats,2000,0.3,badnet,0,0.5,"(4, 4)",0.6421319796954315,0.3737024221453287,14.607593536376953
0,embeded_elm,brats,2000,0.3,badnet,0,0.5,"(2, 2)",0.649746192893401,0.25259515570934254,14.769009113311768
0,embeded_elm,brats,5000,0.5,badnet,0,0.5,"(8, 8)",0.6954314720812182,0.12802768166089964,128.00528931617737
0,embeded_elm,brats,5000,0.5,badnet,0,1.0,"(4, 4)",0.6928934010152284,0.15916955017301038,129.38592982292175
0,embeded_elm,brats,5000,0.5,badnet,0,1.0,"(2, 2)",0.6979695431472082,0.19377162629757785,133.18634867668152
0,embeded_elm,brats,5000,0.1,badnet,0,1.0,"(4, 4)",0.7208121827411168,0.11418685121107267,133.32841610908508
0,embeded_elm,brats,5000,0.1,badnet,0,0.5,"(8, 8)",0.7258883248730964,0.09342560553633218,133.6902413368225
0,embeded_elm,brats,5000,0.1,badnet,0,1.0,"(2, 2)",0.7182741116751269,0.1522491349480969,134.654194355011
0,embeded_elm,brats,5000,0.3,badnet,0,1.0,"(2, 2)",0.7182741116751269,0.1522491349480969,135.82568049430847
0,embeded_elm,brats,5000,0.3,badnet,0,0.5,"(8, 8)",0.7258883248730964,0.09342560553633218,136.74949193000793
0,embeded_elm,brats,5000,0.3,badnet,0,1.0,"(4, 4)",0.7233502538071066,0.11072664359861592,137.20215344429016
0,embeded_elm,brats,5000,0.5,badnet,0,0.5,"(4, 4)",0.6979695431472082,0.1522491349480969,140.30284118652344
0,embeded_elm,brats,5000,0.1,badnet,0,0.5,"(4, 4)",0.7233502538071066,0.10726643598615918,140.64470672607422
0,embeded_elm,brats,5000,0.5,badnet,0,0.5,"(2, 2)",0.6979695431472082,0.17993079584775087,140.7009153366089
0,embeded_elm,brats,5000,0.1,badnet,0,0.5,"(2, 2)",0.7233502538071066,0.1453287197231834,140.7950999736786
0,embeded_elm,brats,5000,0.3,badnet,0,0.5,"(2, 2)",0.7258883248730964,0.14186851211072665,141.27457928657532
0,embeded_elm,brats,5000,0.3,badnet,0,0.5,"(4, 4)",0.7258883248730964,0.10380622837370242,141.99183464050293
0,embeded_elm,brats,8000,0.5,badnet,0,0.5,"(8, 8)",0.6928934010152284,0.16262975778546712,466.9340543746948
0,embeded_elm,brats,8000,0.5,badnet,0,1.0,"(4, 4)",0.6928934010152284,0.07612456747404844,469.1518306732178
0,embeded_elm,brats,8000,0.1,badnet,0,1.0,"(4, 4)",0.6979695431472082,0.08996539792387544,477.54401874542236
0,embeded_elm,brats,8000,0.1,badnet,0,0.5,"(8, 8)",0.6979695431472082,0.1972318339100346,481.23065209388733
0,embeded_elm,brats,8000,0.5,badnet,0,1.0,"(2, 2)",0.6928934010152284,0.06920415224913495,488.29812240600586
0,embeded_elm,brats,8000,0.1,badnet,0,1.0,"(2, 2)",0.6979695431472082,0.0657439446366782,489.8948438167572
0,embeded_elm,brats,8000,0.3,badnet,0,1.0,"(2, 2)",0.6852791878172588,0.07612456747404844,490.4501953125
0,embeded_elm,brats,8000,0.3,badnet,0,0.5,"(8, 8)",0.6852791878172588,0.22145328719723184,492.19391798973083
0,embeded_elm,brats,8000,0.3,badnet,0,1.0,"(4, 4)",0.6852791878172588,0.11418685121107267,491.6237428188324
0,embeded_elm,brats,500,0.1,badnet,0,1.0,"(8, 8)",0.7715736040609137,0.8304498269896193,0.8006806373596191
0,embeded_elm,brats,500,0.3,badnet,0,1.0,"(8, 8)",0.7309644670050761,0.8546712802768166,0.7829642295837402
0,embeded_elm,brats,500,0.5,badnet,0,1.0,"(8, 8)",0.682741116751269,0.9688581314878892,0.7599318027496338
0,embeded_elm,brats,8000,0.5,badnet,0,0.5,"(4, 4)",0.6928934010152284,0.07612456747404844,509.935750246048
0,embeded_elm,brats,500,0.1,badnet,0,2.0,"(2, 2)",0.7385786802030457,0.7370242214532872,0.7051944732666016
0,embeded_elm,brats,500,0.3,badnet,0,2.0,"(2, 2)",0.7538071065989848,0.7370242214532872,0.681318998336792
0,embeded_elm,brats,8000,0.1,badnet,0,0.5,"(4, 4)",0.6979695431472082,0.08996539792387544,513.0048227310181
0,embeded_elm,brats,500,0.5,badnet,0,2.0,"(2, 2)",0.7030456852791879,0.8131487889273357,0.6922531127929688
0,embeded_elm,brats,500,0.1,badnet,0,2.0,"(4, 4)",0.766497461928934,0.9377162629757786,0.45834803581237793
0,embeded_elm,brats,8000,0.5,badnet,0,0.5,"(2, 2)",0.6928934010152284,0.06920415224913495,518.3576622009277
0,embeded_elm,brats,8000,0.1,badnet,0,0.5,"(2, 2)",0.6979695431472082,0.0657439446366782,518.6090655326843
0,embeded_elm,brats,8000,0.3,badnet,0,0.5,"(2, 2)",0.6852791878172588,0.07612456747404844,517.9762153625488
0,embeded_elm,brats,500,0.5,badnet,0,2.0,"(4, 4)",0.7538071065989848,0.903114186851211,0.4748990535736084
0,embeded_elm,brats,500,0.3,badnet,0,2.0,"(4, 4)",0.7385786802030457,0.9411764705882353,0.8897511959075928
0,embeded_elm,brats,1000,0.1,badnet,0,1.0,"(8, 8)",0.7157360406091371,0.7197231833910035,1.9313831329345703
0,embeded_elm,brats,1000,0.3,badnet,0,1.0,"(8, 8)",0.7182741116751269,0.7093425605536332,1.508347749710083
0,embeded_elm,brats,8000,0.3,badnet,0,0.5,"(4, 4)",0.6852791878172588,0.11418685121107267,520.9445526599884
0,embeded_elm,brats,1000,0.5,badnet,0,1.0,"(8, 8)",0.2817258883248731,0.986159169550173,1.5161426067352295
0,embeded_elm,brats,500,0.1,badnet,0,2.0,"(8, 8)",0.7385786802030457,0.8131487889273357,0.653451681137085
0,embeded_elm,brats,1000,0.1,badnet,0,2.0,"(2, 2)",0.631979695431472,0.31833910034602075,1.5287680625915527
0,embeded_elm,brats,1000,0.3,badnet,0,2.0,"(2, 2)",0.6218274111675127,0.32525951557093424,1.4791903495788574
0,embeded_elm,brats,500,0.3,badnet,0,2.0,"(8, 8)",0.7157360406091371,0.9065743944636678,0.6764225959777832
0,embeded_elm,brats,1000,0.5,badnet,0,2.0,"(2, 2)",0.26649746192893403,1.0,1.5376472473144531
0,embeded_elm,brats,1000,0.1,badnet,0,2.0,"(4, 4)",0.6294416243654822,0.6401384083044983,1.1016435623168945
0,embeded_elm,brats,500,0.5,badnet,0,2.0,"(8, 8)",0.6345177664974619,0.5294117647058824,0.656752347946167
0,embeded_elm,brats,500,0.1,badnet,0,5.0,"(2, 2)",0.751269035532995,0.9377162629757786,0.702568769454956
0,embeded_elm,brats,500,0.3,badnet,0,5.0,"(2, 2)",0.7715736040609137,0.9480968858131488,0.4349081516265869
0,embeded_elm,brats,1000,0.5,badnet,0,2.0,"(4, 4)",0.2715736040609137,0.9688581314878892,1.1377911567687988
0,embeded_elm,brats,1000,0.3,badnet,0,2.0,"(4, 4)",0.6218274111675127,0.643598615916955,2.1004700660705566
0,embeded_elm,brats,500,0.5,badnet,0,5.0,"(2, 2)",0.7030456852791879,0.9965397923875432,0.47330307960510254
0,embeded_elm,brats,2000,0.1,badnet,0,1.0,"(8, 8)",0.649746192893401,0.21453287197231835,5.787055015563965
0,embeded_elm,brats,2000,0.3,badnet,0,1.0,"(8, 8)",0.6421319796954315,0.2179930795847751,4.895918846130371
0,embeded_elm,brats,2000,0.5,badnet,0,1.0,"(8, 8)",0.26649746192893403,0.8650519031141869,4.922173976898193
0,embeded_elm,brats,1000,0.1,badnet,0,2.0,"(8, 8)",0.7360406091370558,0.4809688581314879,1.4966952800750732
0,embeded_elm,brats,1000,0.3,badnet,0,2.0,"(8, 8)",0.7208121827411168,0.6920415224913494,1.620337724685669
0,embeded_elm,brats,2000,0.1,badnet,0,2.0,"(2, 2)",0.6522842639593909,0.28027681660899656,5.072709083557129
0,embeded_elm,brats,2000,0.3,badnet,0,2.0,"(2, 2)",0.6421319796954315,0.2975778546712803,5.25107216835022
0,embeded_elm,brats,1000,0.5,badnet,0,2.0,"(8, 8)",0.7309644670050761,0.3806228373702422,1.5364179611206055
0,embeded_elm,brats,1000,0.1,badnet,0,5.0,"(2, 2)",0.6395939086294417,0.4013840830449827,2.006398916244507
0,embeded_elm,brats,1000,0.3,badnet,0,5.0,"(2, 2)",0.6269035532994924,0.42214532871972316,1.784627914428711
0,embeded_elm,brats,2000,0.5,badnet,0,2.0,"(2, 2)",0.26649746192893403,1.0,6.862406253814697
