EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,poelm,wbcd,5000,badnet,0,5.0,"(4, 4)",1.0,1.0,102.54208874702454
0,poelm,wbcd,5000,badnet,0,1.0,"(8, 8)",0.9912280701754386,1.0,106.68189120292664
0,poelm,wbcd,5000,badnet,0,2.0,"(8, 8)",0.9912280701754386,1.0,109.80703592300415
0,poelm,wbcd,5000,badnet,0,0.5,"(2, 2)",0.9912280701754386,0.9824561403508771,113.06667852401733
0,poelm,wbcd,5000,badnet,0,5.0,"(2, 2)",1.0,1.0,113.30263185501099
0,poelm,wbcd,5000,badnet,0,1.0,"(2, 2)",0.9912280701754386,1.0,116.3774528503418
0,poelm,wbcd,5000,badnet,0,0.5,"(8, 8)",0.9912280701754386,0.9824561403508771,118.92671489715576
0,poelm,wbcd,5000,badnet,0,1.0,"(4, 4)",0.9912280701754386,1.0,122.52061080932617
0,poelm,wbcd,5000,badnet,0,0.5,"(4, 4)",0.9912280701754386,0.9824561403508771,122.69216132164001
0,poelm,wbcd,8000,badnet,0,5.0,"(8, 8)",1.0,1.0,185.6162142753601
0,poelm,wbcd,8000,badnet,0,2.0,"(2, 2)",0.9912280701754386,1.0,295.87883615493774
0,poelm,wbcd,8000,badnet,0,2.0,"(4, 4)",0.9912280701754386,1.0,299.03618574142456
0,poelm,wbcd,8000,badnet,0,5.0,"(4, 4)",1.0,1.0,389.0867931842804
0,poelm,wbcd,8000,badnet,0,1.0,"(8, 8)",0.9912280701754386,1.0,399.0197002887726
0,poelm,wbcd,8000,badnet,0,2.0,"(8, 8)",0.9912280701754386,1.0,398.30731177330017
0,poelm,wbcd,8000,badnet,0,5.0,"(2, 2)",1.0,1.0,392.69302701950073
0,poelm,wbcd,8000,badnet,0,0.5,"(2, 2)",0.9912280701754386,0.9912280701754386,404.5011475086212
0,poelm,wbcd,8000,badnet,0,0.5,"(8, 8)",0.9912280701754386,0.9912280701754386,400.1441342830658
0,poelm,wbcd,8000,badnet,0,1.0,"(2, 2)",0.9912280701754386,1.0,403.30328345298767
0,poelm,wbcd,8000,badnet,0,1.0,"(4, 4)",0.9912280701754386,1.0,390.5667667388916
0,poelm,wbcd,8000,badnet,0,0.5,"(4, 4)",0.9912280701754386,0.9912280701754386,403.4691469669342
