EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,telm,mnist,5000,badnet,0,0.5,"(8, 8)",0.9678000000000002,0.9994456762749445,7742.990089416504
0,telm,mnist,5000,badnet,0,0.5,"(2, 2)",0.9681000000000002,0.9596452328159646,7814.728560447693
0,telm,mnist,8000,badnet,0,2.0,"(4, 4)",0.9703000000000002,0.9975609756097561,15453.997889995575
0,telm,mnist,500,badnet,0,2.0,"(8, 8)",0.9163000000000002,0.9951219512195122,253.39621686935425
0,telm,mnist,1000,badnet,0,2.0,"(8, 8)",0.9341000000000004,0.9983370288248338,373.21640729904175
0,telm,mnist,2000,badnet,0,2.0,"(8, 8)",0.7851000000000001,1.0,828.0828597545624
0,telm,mnist,5000,badnet,0,2.0,"(8, 8)",0.9675000000000002,1.0,8790.949983358383
0,telm,mnist,8000,badnet,0,1.0,"(4, 4)",0.9710000000000004,0.9910199556541021,15976.613550186157
0,telm,mnist,8000,badnet,0,1.0,"(8, 8)",0.9714000000000003,1.0,14455.253555059433
0,telm,mnist,500,badnet,0,5.0,"(2, 2)",0.9128000000000004,0.9429046563192904,2757.9315462112427
0,telm,mnist,500,badnet,0,5.0,"(4, 4)",0.9144000000000002,0.9936807095343682,2699.6818220615387
0,telm,mnist,8000,badnet,0,0.5,"(4, 4)",0.9712000000000003,0.958980044345898,14899.05353474617
0,telm,mnist,8000,badnet,0,1.0,"(2, 2)",0.9715000000000003,0.8907982261640797,15353.86431312561
0,telm,mnist,8000,badnet,0,0.5,"(8, 8)",0.9713000000000003,0.9998891352549889,13448.37580871582
0,telm,mnist,500,badnet,0,5.0,"(8, 8)",0.9153000000000002,0.9994456762749445,2311.832879781723
0,telm,mnist,1000,badnet,0,5.0,"(2, 2)",0.9303000000000002,0.9792682926829268,4121.3306567668915
0,telm,mnist,1000,badnet,0,5.0,"(4, 4)",0.9319000000000003,0.9976718403547672,2926.806009054184
0,telm,mnist,8000,badnet,0,2.0,"(2, 2)",0.9705000000000004,0.9611973392461197,17566.510186433792
0,telm,mnist,8000,badnet,0,0.5,"(2, 2)",0.9708000000000003,0.7889135254988913,16985.286975860596
0,telm,mnist,1000,badnet,0,5.0,"(8, 8)",0.9334000000000002,0.9998891352549889,1879.780391216278
0,telm,mnist,2000,badnet,0,5.0,"(2, 2)",0.7996000000000003,0.9937915742793791,6944.5486805438995
0,telm,mnist,2000,badnet,0,5.0,"(4, 4)",0.8477000000000001,0.9927937915742794,9102.086518287659
0,telm,mnist,2000,badnet,0,5.0,"(8, 8)",0.6180000000000001,1.0,4136.2868638038635
0,telm,mnist,8000,badnet,0,2.0,"(8, 8)",0.9711000000000003,1.0,21178.99224472046
0,telm,mnist,5000,badnet,0,5.0,"(4, 4)",0.9679000000000004,1.0,19053.291110515594
0,telm,mnist,5000,badnet,0,5.0,"(2, 2)",0.9664000000000004,0.9988913525498891,19044.770870923996
0,telm,mnist,5000,badnet,0,5.0,"(8, 8)",0.9675000000000002,1.0,20526.40288567543
0,telm,mnist,8000,badnet,0,5.0,"(4, 4)",0.9700000000000003,0.9998891352549889,28235.90400838852
0,telm,mnist,8000,badnet,0,5.0,"(8, 8)",0.9699000000000002,1.0,27890.792039632797
0,telm,mnist,8000,badnet,0,5.0,"(2, 2)",0.9691000000000003,0.9940133037694013,28285.181340694427
