EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,telm,brats,2000,badnet,0,5.0,"(2, 2)",0.7030456852791879,0.6574394463667821,11.657333612442017
0,telm,brats,1000,badnet,0,5.0,"(4, 4)",0.7157360406091371,0.560553633217993,3.4611587524414062
0,telm,brats,2000,badnet,0,5.0,"(4, 4)",0.7385786802030458,0.6055363321799309,19.818542003631592
0,telm,brats,5000,badnet,0,2.0,"(8, 8)",0.7411167512690358,0.782006920415225,222.21421837806702
0,telm,brats,8000,badnet,0,0.5,"(8, 8)",0.7690355329949239,0.7820069204152249,855.9429550170898
0,telm,brats,500,badnet,0,5.0,"(8, 8)",0.66751269035533,0.6885813148788928,0.6192939281463623
0,telm,brats,5000,badnet,0,5.0,"(4, 4)",0.7309644670050761,0.698961937716263,261.7108578681946
0,telm,brats,1000,badnet,0,5.0,"(8, 8)",0.7335025380710661,0.5259515570934257,2.0439436435699463
0,telm,brats,2000,badnet,0,5.0,"(8, 8)",0.6852791878172589,0.48096885813148793,13.191773891448975
0,telm,brats,5000,badnet,0,5.0,"(2, 2)",0.7258883248730965,0.6885813148788928,388.73762345314026
0,telm,brats,5000,badnet,0,5.0,"(8, 8)",0.7436548223350254,0.7750865051903115,229.17752528190613
0,telm,brats,8000,badnet,0,1.0,"(2, 2)",0.7639593908629443,0.9342560553633219,1016.9594011306763
0,telm,brats,8000,badnet,0,2.0,"(4, 4)",0.7715736040609138,0.892733564013841,1050.2402460575104
0,telm,brats,8000,badnet,0,1.0,"(4, 4)",0.7639593908629443,0.85121107266436,1160.2078816890717
0,telm,brats,8000,badnet,0,2.0,"(2, 2)",0.7715736040609138,0.9446366782006923,1133.0266709327698
0,telm,brats,8000,badnet,0,1.0,"(8, 8)",0.7639593908629443,0.8339100346020762,1193.2231640815735
0,telm,brats,8000,badnet,0,2.0,"(8, 8)",0.769035532994924,0.8961937716262978,1044.3781139850616
0,telm,brats,8000,badnet,0,5.0,"(4, 4)",0.7487309644670053,0.8858131487889275,906.0550775527954
0,telm,brats,8000,badnet,0,5.0,"(8, 8)",0.7538071065989849,0.9238754325259517,638.7421789169312
0,telm,brats,8000,badnet,0,5.0,"(2, 2)",0.7842639593908631,0.9204152249134949,895.692863702774
