EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,brats,2000,badnet,0,1.0,"(4, 4)",0.7487309644670053,0.7681660899653979,12.261373519897461
0,mlelm,brats,2000,badnet,0,2.0,"(4, 4)",0.7614213197969544,0.7993079584775087,12.51528000831604
0,mlelm,brats,5000,badnet,0,5.0,"(8, 8)",0.7436548223350254,0.8858131487889274,99.3838562965393
0,mlelm,brats,5000,badnet,0,5.0,"(4, 4)",0.7157360406091371,0.9446366782006923,150.39999771118164
0,mlelm,brats,5000,badnet,0,5.0,"(2, 2)",0.733502538071066,0.8096885813148791,164.936781167984
0,mlelm,brats,5000,badnet,0,1.0,"(8, 8)",0.7284263959390864,0.8685121107266438,201.06490182876587
0,mlelm,brats,5000,badnet,0,0.5,"(8, 8)",0.7055837563451777,0.7889273356401385,208.4271137714386
0,mlelm,brats,5000,badnet,0,0.5,"(2, 2)",0.7233502538071068,0.2802768166089965,221.4377739429474
0,mlelm,brats,5000,badnet,0,1.0,"(2, 2)",0.7411167512690356,0.40138408304498274,223.85496139526367
0,mlelm,brats,5000,badnet,0,0.5,"(4, 4)",0.718274111675127,0.8235294117647061,226.4991180896759
0,mlelm,brats,5000,badnet,0,2.0,"(2, 2)",0.685279187817259,0.5709342560553634,228.13214230537415
0,mlelm,brats,5000,badnet,0,2.0,"(8, 8)",0.7360406091370559,0.878892733564014,230.8362329006195
0,mlelm,brats,5000,badnet,0,2.0,"(4, 4)",0.7588832487309645,0.961937716262976,233.31225776672363
0,mlelm,brats,5000,badnet,0,1.0,"(4, 4)",0.7233502538071067,0.892733564013841,237.57108736038208
0,mlelm,brats,8000,badnet,0,5.0,"(8, 8)",0.6827411167512691,0.9273356401384084,399.92707109451294
0,mlelm,brats,8000,badnet,0,5.0,"(2, 2)",0.6395939086294417,0.8442906574394465,613.3250796794891
0,mlelm,brats,8000,badnet,0,5.0,"(4, 4)",0.6802030456852792,0.9688581314878895,631.624742269516
0,mlelm,brats,8000,badnet,0,1.0,"(8, 8)",0.6649746192893402,0.8858131487889275,741.4792237281799
0,mlelm,brats,8000,badnet,0,0.5,"(8, 8)",0.6243654822335026,0.878892733564014,783.3456497192383
0,mlelm,brats,8000,badnet,0,1.0,"(2, 2)",0.6675126903553301,0.42560553633217996,785.3841786384583
0,mlelm,brats,8000,badnet,0,0.5,"(2, 2)",0.6446700507614214,0.370242214532872,803.0664775371552
0,mlelm,brats,8000,badnet,0,0.5,"(4, 4)",0.6852791878172589,0.8304498269896196,797.5159685611725
0,mlelm,brats,8000,badnet,0,1.0,"(4, 4)",0.6649746192893402,0.9065743944636679,792.0525832176208
0,mlelm,brats,8000,badnet,0,2.0,"(2, 2)",0.6446700507614214,0.5536332179930796,815.4147095680237
0,mlelm,brats,8000,badnet,0,2.0,"(8, 8)",0.6700507614213198,0.9169550173010382,822.2722795009613
0,mlelm,brats,8000,badnet,0,2.0,"(4, 4)",0.685279187817259,0.9826989619377164,819.4859218597412
