EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,telm,fmnist,500,badnet,0,0.5,"(2, 2)",0.8230000000000002,0.08766666666666667,104.10601949691772
0,telm,fmnist,500,badnet,0,0.5,"(4, 4)",0.8228000000000002,0.7426666666666666,2120.7057209014893
0,telm,fmnist,500,badnet,0,0.5,"(8, 8)",0.8217000000000002,0.9769999999999999,1972.3782789707184
0,telm,fmnist,1000,badnet,0,0.5,"(2, 2)",0.8393000000000003,0.2753333333333333,3795.1794726848602
0,telm,fmnist,500,badnet,0,1.0,"(2, 2)",0.8217000000000002,0.3897777777777778,2827.7111492156982
0,telm,fmnist,1000,badnet,0,0.5,"(4, 4)",0.8387000000000002,0.9185555555555556,3851.8744101524353
0,telm,fmnist,1000,badnet,0,0.5,"(8, 8)",0.8392000000000003,0.9815555555555555,4344.617099046707
0,telm,fmnist,1000,badnet,0,1.0,"(2, 2)",0.8384000000000003,0.7636666666666666,2479.0379242897034
0,telm,fmnist,2000,badnet,0,0.5,"(2, 2)",0.8468000000000002,0.1968888888888889,2538.457386493683
0,telm,fmnist,2000,badnet,0,0.5,"(8, 8)",0.8466000000000002,0.9777777777777777,2931.8773469924927
0,telm,fmnist,2000,badnet,0,0.5,"(4, 4)",0.8473000000000003,0.7018888888888889,2945.9250695705414
0,telm,fmnist,2000,badnet,0,1.0,"(2, 2)",0.8458000000000001,0.4217777777777778,5104.735904216766
0,telm,fmnist,500,badnet,0,1.0,"(4, 4)",0.8215000000000002,0.9385555555555555,2352.7938804626465
0,telm,fmnist,1000,badnet,0,1.0,"(4, 4)",0.8384,0.9875555555555555,5300.486769199371
0,telm,fmnist,2000,badnet,0,1.0,"(4, 4)",0.8448000000000002,0.8642222222222222,5233.420392036438
0,telm,fmnist,5000,badnet,0,0.5,"(2, 2)",0.8639000000000003,0.7156666666666667,20769.59210085869
0,telm,fmnist,5000,badnet,0,0.5,"(4, 4)",0.8633000000000003,0.9742222222222222,20738.653995990753
0,telm,fmnist,5000,badnet,0,0.5,"(8, 8)",0.8671000000000002,0.9987777777777778,20196.020352363586
0,telm,fmnist,5000,badnet,0,1.0,"(2, 2)",0.8629000000000003,0.9259999999999999,18948.75752711296
0,telm,fmnist,5000,badnet,0,1.0,"(4, 4)",0.8633000000000003,0.9956666666666665,11423.742995977402
0,telm,fmnist,500,badnet,0,1.0,"(8, 8)",0.8207000000000002,0.996111111111111,1497.8014078140259
0,telm,fmnist,8000,badnet,0,0.5,"(2, 2)",0.8688000000000002,0.8253333333333333,28089.07968020439
0,telm,fmnist,500,badnet,0,2.0,"(2, 2)",0.8198000000000003,0.7656666666666665,689.1694755554199
0,telm,fmnist,8000,badnet,0,0.5,"(4, 4)",0.8710000000000003,0.9652222222222222,23213.461018800735
0,telm,fmnist,8000,badnet,0,0.5,"(8, 8)",0.8301000000000003,0.9666666666666667,22539.389969587326
0,telm,fmnist,1000,badnet,0,1.0,"(8, 8)",0.8384000000000004,0.9943333333333332,335.7471590042114
0,telm,fmnist,500,badnet,0,2.0,"(4, 4)",0.8211000000000002,0.9876666666666666,88.92472076416016
0,telm,fmnist,1000,badnet,0,2.0,"(2, 2)",0.8375000000000001,0.9498888888888888,356.9517650604248
0,telm,fmnist,500,badnet,0,2.0,"(8, 8)",0.8194000000000004,0.9994444444444445,5.890336036682129
0,telm,fmnist,8000,badnet,0,1.0,"(2, 2)",0.8699000000000003,0.9374444444444443,24584.41799402237
0,telm,fmnist,1000,badnet,0,2.0,"(4, 4)",0.8373000000000002,0.998111111111111,32.868303537368774
0,telm,fmnist,1000,badnet,0,2.0,"(8, 8)",0.8383000000000003,0.9984444444444445,37.320351123809814
0,telm,fmnist,500,badnet,0,5.0,"(2, 2)",0.8161000000000003,0.9443333333333332,35.87362027168274
0,telm,fmnist,2000,badnet,0,1.0,"(8, 8)",0.8426000000000002,0.9967777777777777,94.08467650413513
0,telm,fmnist,2000,badnet,0,2.0,"(2, 2)",0.8445000000000003,0.7147777777777777,108.41441822052002
0,telm,fmnist,500,badnet,0,5.0,"(4, 4)",0.8183000000000002,0.9985555555555555,22.3405921459198
0,telm,fmnist,1000,badnet,0,5.0,"(2, 2)",0.8358000000000002,0.9906666666666666,41.97406506538391
0,telm,fmnist,2000,badnet,0,2.0,"(4, 4)",0.8439000000000003,0.9533333333333333,118.76081705093384
0,telm,fmnist,1000,badnet,0,5.0,"(4, 4)",0.8352000000000002,0.9994444444444444,38.95736622810364
0,telm,fmnist,2000,badnet,0,2.0,"(8, 8)",0.8461000000000003,0.9993333333333332,121.98712682723999
0,telm,fmnist,500,badnet,0,5.0,"(8, 8)",0.8183000000000002,0.9999999999999999,3591.679691553116
0,telm,fmnist,8000,badnet,0,1.0,"(4, 4)",0.8720000000000002,0.9928888888888888,21271.304057359695
0,telm,fmnist,2000,badnet,0,5.0,"(2, 2)",0.8423000000000003,0.945,6392.056437492371
0,telm,fmnist,1000,badnet,0,5.0,"(8, 8)",0.8356000000000001,0.9996666666666666,3044.365132331848
0,telm,fmnist,2000,badnet,0,5.0,"(4, 4)",0.8415000000000002,0.9944444444444442,9399.896683454514
0,telm,fmnist,2000,badnet,0,5.0,"(8, 8)",0.8469000000000003,0.9999999999999999,4041.208834171295
0,telm,fmnist,5000,badnet,0,1.0,"(8, 8)",0.8673000000000003,0.9994444444444445,14420.02638554573
