EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,poelm,mnist,5000,0.5,badnet,0,1,"(8, 8)",0.4553,0.0003325942350332594,784.1386168003082
0,poelm,mnist,5000,0.1,badnet,0,2,"(4, 4)",0.9585,0.00188470066518847,780.550363779068
0,poelm,mnist,5000,0.3,badnet,0,2,"(4, 4)",0.8948,0.0017738359201773836,781.0279197692871
0,poelm,mnist,5000,0.5,badnet,0,2,"(4, 4)",0.4553,0.0,780.6174349784851
0,poelm,mnist,5000,0.1,badnet,0,2,"(8, 8)",0.9585,0.02261640798226164,784.6089944839478
0,poelm,mnist,5000,0.3,badnet,0,2,"(8, 8)",0.8948,0.002993348115299335,778.8956480026245
0,poelm,mnist,5000,0.5,badnet,0,2,"(8, 8)",0.4553,0.0003325942350332594,779.6928198337555
0,poelm,mnist,5000,0.1,badnet,0,5,"(4, 4)",0.9585,0.00188470066518847,751.5351648330688
0,poelm,mnist,5000,0.3,badnet,0,5,"(4, 4)",0.8948,0.0017738359201773836,756.5543022155762
0,poelm,mnist,5000,0.5,badnet,0,5,"(4, 4)",0.4553,0.0,761.1638541221619
0,poelm,mnist,5000,0.1,badnet,0,5,"(8, 8)",0.9585,0.02261640798226164,764.2258629798889
0,poelm,mnist,5000,0.3,badnet,0,5,"(8, 8)",0.8948,0.002993348115299335,750.1363871097565
0,poelm,mnist,5000,0.5,badnet,0,5,"(8, 8)",0.4553,0.0003325942350332594,767.9804840087891
0,poelm,mnist,8000,0.1,badnet,0,0.2,"(4, 4)",0.9632,0.0005543237250554324,1335.5858521461487
0,poelm,mnist,8000,0.3,badnet,0,0.2,"(4, 4)",0.8744,0.0012195121951219512,1357.7363920211792
0,poelm,mnist,8000,0.5,badnet,0,0.2,"(4, 4)",0.4928,0.0,1352.8077771663666
0,poelm,mnist,8000,0.1,badnet,0,0.2,"(8, 8)",0.9632,0.0007760532150776053,1356.0706541538239
0,poelm,mnist,8000,0.3,badnet,0,0.2,"(8, 8)",0.8744,0.0005543237250554324,1343.9693229198456
0,poelm,mnist,8000,0.5,badnet,0,0.2,"(8, 8)",0.4928,0.0,1343.1556503772736
0,poelm,mnist,8000,0.1,badnet,0,0.5,"(4, 4)",0.9632,0.0005543237250554324,1338.8386783599854
0,poelm,mnist,8000,0.3,badnet,0,0.5,"(4, 4)",0.8744,0.0012195121951219512,1337.9662528038025
0,poelm,mnist,8000,0.5,badnet,0,0.5,"(4, 4)",0.4928,0.0,1346.1341848373413
0,poelm,mnist,8000,0.1,badnet,0,0.5,"(8, 8)",0.9632,0.0007760532150776053,1341.7668538093567
0,poelm,mnist,8000,0.3,badnet,0,0.5,"(8, 8)",0.8744,0.0005543237250554324,1355.77956032753
0,poelm,mnist,8000,0.5,badnet,0,0.5,"(8, 8)",0.4928,0.0,1348.2079555988312
0,poelm,mnist,8000,0.1,badnet,0,1,"(4, 4)",0.9632,0.0005543237250554324,1335.5085606575012
0,poelm,mnist,8000,0.3,badnet,0,1,"(4, 4)",0.8744,0.0012195121951219512,1336.9346582889557
