EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,poelm,svhn,5000,badnet,0,5,"(4, 4)",0.34131069452980944,0.9357295783926218,1911.5974876880646
0,poelm,svhn,5000,badnet,0,5,"(8, 8)",0.3433466502765827,0.9590332674571805,1920.6512718200684
0,poelm,svhn,8000,badnet,0,0.2,"(2, 2)",0.3583282114320836,0.6290349143610013,3278.8777692317963
0,poelm,svhn,8000,badnet,0,0.2,"(4, 4)",0.3595958819913952,0.6758481554677207,3280.685699701309
0,poelm,svhn,8000,badnet,0,0.2,"(8, 8)",0.35855869698832205,0.793066534914361,3288.158041238785
0,poelm,svhn,8000,badnet,0,0.5,"(2, 2)",0.3584818684695759,0.7861907114624506,3284.865539073944
0,poelm,svhn,8000,badnet,0,0.5,"(4, 4)",0.3587507682851875,0.8043478260869565,3295.984139442444
0,poelm,svhn,8000,badnet,0,0.5,"(8, 8)",0.3571757836508912,0.8661890645586298,3290.1567764282227
0,poelm,svhn,8000,badnet,0,1,"(2, 2)",0.35836662569145666,0.8449440052700923,4178.328332662582
0,poelm,svhn,8000,badnet,0,1,"(4, 4)",0.35779041180086046,0.8616600790513834,3549.808701276779
0,poelm,svhn,8000,badnet,0,1,"(8, 8)",0.3581745543945913,0.905179512516469,3583.5014758110046
0,poelm,svhn,8000,badnet,0,2,"(2, 2)",0.35771358328211433,0.8770174571805006,3779.316913843155
0,poelm,svhn,8000,badnet,0,2,"(4, 4)",0.3573678549477566,0.8992918313570487,4087.7197568416595
0,poelm,svhn,8000,badnet,0,2,"(8, 8)",0.3571757836508912,0.9316534914361001,4083.5428862571716
0,poelm,svhn,8000,badnet,0,5,"(2, 2)",0.3538337430854333,0.9066205533596838,4148.247830629349
0,poelm,svhn,8000,badnet,0,5,"(4, 4)",0.35579287031346035,0.9282773386034255,4214.158864021301
0,poelm,svhn,8000,badnet,0,5,"(8, 8)",0.35840503995082973,0.957221673254282,4159.63746714592
0,mlelm,svhn,500,badnet,0,0.2,"(2, 2)",0.4000460971112476,0.022891963109354412,23.852030277252197
0,mlelm,svhn,500,badnet,0,0.2,"(4, 4)",0.4010448678549477,0.09107378129117259,22.118621349334717
0,mlelm,svhn,500,badnet,0,0.2,"(8, 8)",0.4024277811923786,0.418354743083004,21.53825807571411
0,mlelm,svhn,500,badnet,0,0.5,"(2, 2)",0.4008143822987092,0.03293807641633728,21.228373289108276
0,mlelm,svhn,500,badnet,0,0.5,"(4, 4)",0.39881684081130914,0.24892951251646905,20.941940784454346
0,mlelm,svhn,500,badnet,0,0.5,"(8, 8)",0.4015058389674247,0.7171030961791833,21.05947256088257
0,mlelm,svhn,500,badnet,0,1,"(2, 2)",0.3979717271051013,0.06369400527009222,21.29451608657837
0,mlelm,svhn,500,badnet,0,1,"(4, 4)",0.3993546404425322,0.5074934123847168,20.47464632987976
0,mlelm,svhn,500,badnet,0,1,"(8, 8)",0.40350338045482476,0.8197052042160738,22.06266140937805
0,mlelm,svhn,500,badnet,0,2,"(2, 2)",0.39754917025199754,0.23978919631093543,21.90816569328308
0,mlelm,svhn,500,badnet,0,2,"(4, 4)",0.40043023970497843,0.7316370223978921,21.854727745056152
0,mlelm,svhn,500,badnet,0,2,"(8, 8)",0.4066917639827904,0.8946393280632412,20.51928424835205
0,mlelm,svhn,500,badnet,0,5,"(2, 2)",0.3870236631837738,0.7208086297760212,21.25062370300293
0,mlelm,svhn,500,badnet,0,5,"(4, 4)",0.3815688383527965,0.8727766798418974,20.995712518692017
0,mlelm,svhn,500,badnet,0,5,"(8, 8)",0.39758758451137055,0.9449522397891965,20.580645322799683
0,mlelm,svhn,1000,badnet,0,0.2,"(2, 2)",0.45363398893669327,0.025732872200263504,33.6150643825531
