EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,elm-pca,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8394,0.05333333333333334,32.779717206954956
1,elm-pca,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8394,0.05333333333333334,32.8610897064209
0,elm-pca,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8407,0.25422222222222224,33.020482778549194
1,elm-pca,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8407,0.25422222222222224,32.78179144859314
0,elm-pca,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8393,0.028777777777777777,32.785224199295044
1,elm-pca,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8393,0.028777777777777777,32.8277587890625
0,elm-pca,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8395,0.108,32.68505239486694
1,elm-pca,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8395,0.108,32.791266202926636
0,elm-pca,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8425,0.4335555555555556,32.91499590873718
1,elm-pca,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8425,0.4335555555555556,32.72598886489868
0,elm-pca,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8415,0.07055555555555555,32.81249117851257
1,elm-pca,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8415,0.07055555555555555,32.70332384109497
0,elm-pca,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8405,0.23966666666666667,32.87961745262146
1,elm-pca,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8405,0.23966666666666667,32.66231322288513
0,elm-pca,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8392,0.8115555555555556,32.67984342575073
1,elm-pca,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8392,0.8115555555555556,32.93632650375366
0,elm-pca,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8406,0.11366666666666667,32.71311616897583
1,elm-pca,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8406,0.11366666666666667,32.87178921699524
0,elm-pca,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8402,0.5614444444444444,32.957438707351685
1,elm-pca,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8402,0.5614444444444444,32.72132873535156
0,elm-pca,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8414,0.9607777777777777,32.707584619522095
1,elm-pca,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8414,0.9607777777777777,32.67501783370972
0,elm-pca,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8446,0.02711111111111111,43.20591378211975
1,elm-pca,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8446,0.02711111111111111,43.28260397911072
0,elm-pca,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8482,0.06,43.29516386985779
1,elm-pca,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8482,0.06,43.14319610595703
0,elm-pca,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8467,0.37933333333333336,43.24579739570618
1,elm-pca,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8467,0.37933333333333336,43.15983033180237
0,elm-pca,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8477,0.033555555555555554,43.263683795928955
1,elm-pca,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8477,0.033555555555555554,43.32326531410217
0,elm-pca,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8466,0.141,43.30487513542175
1,elm-pca,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8466,0.141,43.55734443664551
0,elm-pca,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8473,0.624,43.37350273132324
1,elm-pca,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8473,0.624,43.42352032661438
0,elm-pca,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8476,0.08355555555555555,43.449612855911255
1,elm-pca,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8476,0.08355555555555555,43.61902165412903
0,elm-pca,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8459,0.31855555555555554,43.34754014015198
1,elm-pca,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8459,0.31855555555555554,43.30960202217102
0,elm-pca,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8478,0.8796666666666667,43.420717000961304
1,elm-pca,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8478,0.8796666666666667,43.26050090789795
0,elm-pca,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8459,0.15522222222222223,43.22828912734985
