EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,poelm,mnist,5000,badnet,0,1,"(2, 2)",0.9667,0.7625277161862528,489.48729062080383
0,poelm,mnist,5000,badnet,0,1,"(4, 4)",0.9663,0.970620842572062,489.447030544281
0,poelm,mnist,5000,badnet,0,1,"(8, 8)",0.9663,0.9993348115299335,489.73864102363586
0,poelm,mnist,5000,badnet,0,2,"(2, 2)",0.9659,0.8819290465631929,488.8902847766876
0,poelm,mnist,5000,badnet,0,2,"(4, 4)",0.9664,0.9921286031042129,491.4572114944458
0,poelm,mnist,5000,badnet,0,2,"(8, 8)",0.9665,0.9998891352549889,488.76288318634033
0,poelm,mnist,5000,badnet,0,5,"(2, 2)",0.966,0.9748337028824834,491.02509689331055
0,poelm,mnist,5000,badnet,0,5,"(4, 4)",0.9666,0.9990022172949002,485.97099709510803
0,poelm,mnist,5000,badnet,0,5,"(8, 8)",0.9659,1.0,485.7665855884552
0,poelm,mnist,8000,badnet,0,0.2,"(2, 2)",0.9732,0.46674057649667405,979.0047907829285
0,poelm,mnist,8000,badnet,0,0.2,"(4, 4)",0.9728,0.8833702882483371,979.6737816333771
0,poelm,mnist,8000,badnet,0,0.2,"(8, 8)",0.9732,0.9932372505543238,979.1743745803833
0,poelm,mnist,8000,badnet,0,0.5,"(2, 2)",0.9731,0.7143015521064302,980.7316544055939
0,poelm,mnist,8000,badnet,0,0.5,"(4, 4)",0.973,0.9634146341463414,988.357417345047
0,poelm,mnist,8000,badnet,0,0.5,"(8, 8)",0.9729,0.9992239467849224,986.2085690498352
0,poelm,mnist,8000,badnet,0,1,"(2, 2)",0.9728,0.8421286031042129,977.7118968963623
0,poelm,mnist,8000,badnet,0,1,"(4, 4)",0.9727,0.9878048780487805,980.922357082367
0,poelm,mnist,8000,badnet,0,1,"(8, 8)",0.9727,0.9996674057649667,981.8633694648743
0,poelm,mnist,8000,badnet,0,2,"(2, 2)",0.9726,0.9366962305986696,990.4231512546539
0,poelm,mnist,8000,badnet,0,2,"(4, 4)",0.9722,0.9973392461197339,964.2508914470673
0,poelm,mnist,8000,badnet,0,2,"(8, 8)",0.9727,1.0,978.7450108528137
0,poelm,mnist,8000,badnet,0,5,"(2, 2)",0.9726,0.9884700665188471,990.21617436409
0,poelm,mnist,8000,badnet,0,5,"(4, 4)",0.9723,0.9997782705099778,963.6730740070343
0,poelm,mnist,8000,badnet,0,5,"(8, 8)",0.9727,1.0,980.7456774711609
0,mlelm,mnist,500,badnet,0,0.2,"(2, 2)",0.9244000000000003,0.006873614190687362,9.206624984741211
0,mlelm,mnist,500,badnet,0,0.2,"(4, 4)",0.9248000000000003,0.007427937915742794,8.972227811813354
0,mlelm,mnist,500,badnet,0,0.2,"(8, 8)",0.9261000000000004,0.10443458980044346,8.961859226226807
0,mlelm,mnist,500,badnet,0,0.5,"(2, 2)",0.9232000000000002,0.0066518847006651885,8.922985553741455
0,mlelm,mnist,500,badnet,0,0.5,"(4, 4)",0.9243000000000002,0.007095343680709534,8.926005601882935
0,mlelm,mnist,500,badnet,0,0.5,"(8, 8)",0.9237000000000002,0.9100886917960089,8.95757269859314
0,mlelm,mnist,500,badnet,0,1,"(2, 2)",0.9247000000000003,0.008093126385809312,8.916972160339355
0,mlelm,mnist,500,badnet,0,1,"(4, 4)",0.9212000000000004,0.18957871396895787,8.939702272415161
0,mlelm,mnist,500,badnet,0,1,"(8, 8)",0.9250000000000003,0.9739467849223947,8.914658069610596
0,mlelm,mnist,500,badnet,0,2,"(2, 2)",0.9254000000000002,0.00975609756097561,8.902040958404541
0,mlelm,mnist,500,badnet,0,2,"(4, 4)",0.9219000000000004,0.9250554323725055,8.916140794754028
0,mlelm,mnist,500,badnet,0,2,"(8, 8)",0.9240000000000003,0.9919068736141907,8.917975187301636
0,mlelm,mnist,500,badnet,0,5,"(2, 2)",0.9182000000000003,0.5120842572062084,8.921180009841919
0,mlelm,mnist,500,badnet,0,5,"(4, 4)",0.9184000000000003,0.9863636363636363,8.91133165359497
0,mlelm,mnist,500,badnet,0,5,"(8, 8)",0.9207000000000003,0.9995565410199556,8.935789346694946
0,mlelm,mnist,1000,badnet,0,0.2,"(2, 2)",0.9374000000000002,0.005543237250554323,18.10981845855713
0,mlelm,mnist,1000,badnet,0,0.2,"(4, 4)",0.9388000000000003,0.006541019955654102,18.131495714187622
