EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,PRUNE_RATE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,embeded_elm,brats,500,0.1,badnet,0,50.0,"(2, 2)",0.7385786802030457,0.9965397923875432,0.9238760471343994
0,embeded_elm,brats,500,0.3,badnet,0,50.0,"(2, 2)",0.7233502538071066,0.020761245674740483,1.6788907051086426
0,embeded_elm,brats,1000,0.1,badnet,0,50.0,"(2, 2)",0.8071065989847716,0.9204152249134948,2.3015623092651367
0,embeded_elm,brats,2000,0.1,badnet,0,50.0,"(2, 2)",0.7817258883248731,0.7854671280276817,7.4599449634552
0,embeded_elm,brats,1000,0.3,badnet,0,50.0,"(2, 2)",0.6573604060913706,1.0,3.9417505264282227
0,embeded_elm,brats,500,0.5,badnet,0,50.0,"(2, 2)",0.7131979695431472,0.02422145328719723,1.0755953788757324
0,embeded_elm,brats,1000,0.5,badnet,0,50.0,"(2, 2)",0.5532994923857868,1.0,3.387829303741455
0,embeded_elm,brats,2000,0.3,badnet,0,50.0,"(2, 2)",0.6852791878172588,0.9930795847750865,15.337218999862671
0,embeded_elm,brats,500,0.1,badnet,0,50.0,"(4, 4)",0.7461928934010152,0.21107266435986158,1.5251624584197998
0,embeded_elm,brats,2000,0.5,badnet,0,50.0,"(2, 2)",0.6598984771573604,0.6262975778546713,9.624756574630737
0,embeded_elm,brats,5000,0.1,badnet,0,50.0,"(2, 2)",0.7918781725888325,0.9515570934256056,75.65325450897217
0,embeded_elm,brats,1000,0.1,badnet,0,50.0,"(4, 4)",0.7588832487309645,0.9965397923875432,2.7471861839294434
0,embeded_elm,brats,500,0.3,badnet,0,50.0,"(4, 4)",0.700507614213198,1.0,0.9217185974121094
0,embeded_elm,brats,2000,0.1,badnet,0,50.0,"(4, 4)",0.8197969543147208,1.0,10.672533750534058
0,embeded_elm,brats,5000,0.3,badnet,0,50.0,"(2, 2)",0.7842639593908629,0.9515570934256056,72.41907477378845
0,embeded_elm,brats,1000,0.3,badnet,0,50.0,"(4, 4)",0.5862944162436549,1.0,1.704573392868042
0,embeded_elm,brats,5000,0.5,badnet,0,50.0,"(2, 2)",0.7208121827411168,0.8200692041522492,68.37991213798523
0,embeded_elm,brats,2000,0.3,badnet,0,50.0,"(4, 4)",0.7284263959390863,0.42214532871972316,5.474466323852539
0,embeded_elm,brats,500,0.5,badnet,0,50.0,"(4, 4)",0.6852791878172588,1.0,1.1017370223999023
0,embeded_elm,brats,1000,0.5,badnet,0,50.0,"(4, 4)",0.6624365482233503,1.0,4.6292078495025635
0,embeded_elm,brats,5000,0.1,badnet,0,50.0,"(4, 4)",0.7715736040609137,0.9826989619377162,54.671314001083374
0,embeded_elm,brats,500,0.1,badnet,0,50.0,"(8, 8)",0.6598984771573604,1.0,1.2493622303009033
0,embeded_elm,brats,500,0.3,badnet,0,50.0,"(8, 8)",0.748730964467005,0.0,1.069634199142456
0,embeded_elm,brats,500,0.5,badnet,0,50.0,"(8, 8)",0.7461928934010152,0.0,1.2418029308319092
0,embeded_elm,brats,5000,0.3,badnet,0,50.0,"(4, 4)",0.733502538071066,0.9930795847750865,53.662800788879395
0,embeded_elm,brats,1000,0.1,badnet,0,50.0,"(8, 8)",0.7538071065989848,0.9757785467128027,2.680631160736084
0,embeded_elm,brats,2000,0.5,badnet,0,50.0,"(4, 4)",0.5812182741116751,1.0,16.64828395843506
0,embeded_elm,brats,1000,0.3,badnet,0,50.0,"(8, 8)",0.7411167512690355,0.0,2.8072850704193115
0,embeded_elm,brats,1000,0.5,badnet,0,50.0,"(8, 8)",0.6954314720812182,1.0,2.7404849529266357
0,embeded_elm,brats,2000,0.1,badnet,0,50.0,"(8, 8)",0.7918781725888325,0.9411764705882353,11.108956813812256
0,embeded_elm,brats,2000,0.3,badnet,0,50.0,"(8, 8)",0.7284263959390863,0.9134948096885813,11.82272219657898
0,embeded_elm,brats,2000,0.5,badnet,0,50.0,"(8, 8)",0.7157360406091371,0.9550173010380623,8.347645998001099
0,embeded_elm,brats,8000,0.3,badnet,0,50.0,"(2, 2)",0.6142131979695431,0.27335640138408307,194.29890179634094
0,embeded_elm,brats,8000,0.1,badnet,0,50.0,"(2, 2)",0.6294416243654822,0.2560553633217993,299.0649461746216
